link,article,title
https://edition.cnn.com/2020/06/11/business/volkswagen-racist-ad-investigation/index.html,"CNN Business Volkswagen on Thursday blamed a ""lack of sensitivity and procedural errors"" for its failure to prevent the creation and publication of a The German company apologized last month for the ad promoting its new The world's largest The video was repeatedly posted to social media accounts belonging to the company and its executives in March and May. It showed an outsized white hand pushing a black man away from a parked Golf, before flicking him into a restaurant called Petit Colon, which translates from French as the Little Colonist or Little Settler. ""When a colleague called me at 11 p.m. on May 19 and then sent me the link, my first thought was: That must be a fake. My second thought was: Someone has hacked our account,"" said Jurgen Stackmann, head of sales for the Volkswagen brand. 'The only conclusion you could draw was that the video was racist. I was deeply shocked and asked myself: Was it sabotage, was it intentional, or have we really made such a huge blunder unintentionally?"" he continued. Jochen Sengpiehl, Volkswagen's chief marketing officer, took responsibility for the ad, but won't be losing his job. He said the intent was to create five short videos that revolved around couples who are in love and tricks they might play on each other. The clip in question sought to recreate a motif that Volkswagen says is popular among Instagram and TikTok users -- the large hand. ""No one from the team realized that flicking away a person is inappropriate on its own -- and racist in the context shown,"" he said. ""We should never have made a mistake like that. Neither the agencies nor we. We must apologize for that -- with no ifs and buts. And ensure that something like it can never happen again."" Hiltrud Werner, who oversees integrity and legal affairs at Volkswagen, acknowledged that there had been calls for the people responsible for the video to be fired, but she said disciplinary proceedings would only be opened if company values had been knowingly and intentionally violated. ""Integrity also means that we as managers and as a company stand by our employees even when mistakes were made. Therefore there will be no 'sacrificial lamb,' "" she said. The German carmaker said that it would create a new board of diversity experts to review content frame-by-frame and out of context for ""potentially offensive, discriminatory and otherwise critical elements."" It will also provide ethics training to its employees and advertising agency workers, increase diversity on its teams and create a new social media organization. ""Volkswagen stands for humanity and diversity and speaks out strongly against racism, discrimination and xenophobia. We have always done that and will continue to do so,"" Werner said. Volkswagen, which also makes vehicles under the Audi, Skoda, Seat and Porsche brands, is the world's largest carmaker, delivering nearly 11 million vehicles in 2019. The company was founded in 1937 under the Nazi regime and used slave labor from concentration camps to build vehicles in its early years. In 1998, surviving workers sued the company, which established a compensation fund. Volkswagen In 2017, a ",Volkswagen made a racist ad. Here's why no one got fired
https://edition.cnn.com/2021/02/05/health/what-covid-19-survivors-should-know-explainer-wellness/index.html,"CNN You might be among the more than 26.6 million people in the United States who have had Covid-19 - and when it comes to coronavirus vaccines, emerging variants or the risk of re-infection, you might have a lot of questions. ""We are continuing to learn a year into the pandemic,"" Dr. Becky Smith, medical director of infection prevention and control and an infectious diseases specialist at Yet there are still some answers to questions that doctors say Covid-19 survivors should know. How much of a risk is reinfection? The risk of reinfection ""seems to be quite low"" and the US Centers for Disease Control and Prevention ""states the risk of reinfection is 'low' within the first 90 days of having a Covid infection,"" Smith said. Although rare, the risk exists. ""Based on what we know from similar viruses, some reinfections are expected,"" the ""The risk of reinfection remains low, but we have to be vigilant with the emergence of the new variants,"" Dr. Antonio Crespo, medical director of infectious diseases at the The Scientists are not surprised to see the coronavirus changing and evolving - it's what viruses do, after all. And with so much unchecked spread across the United States and other parts of the world, the virus is getting plenty of opportunity to do just that. So far, three variants circulating around the world have been identified and getting a lot of attention: variant B.1.1.7 was first identified in the United Kingdom, variant B.1.351 was first identified in South Africa and variant P.1 was first identified in Brazil. The coronavirus variants circulating globally are projected to become more dominant in the United States by the spring, Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, At the same briefing, CDC Director Dr. Rochelle Walensky said that every Covid-19 case in the United States now should be treated as if it is caused by one of the newly identified coronavirus variants. Another reason why the risk of reinfection remains somewhat a mystery is because it remains unclear for just how long Covid-19 antibodies might last in your body. How long will my antibodies last?  ""What we know is that when somebody gets infected with Covid-19, they do get antibodies that can last,"" Crespo said. ""But now the new science that is emerging is that some of the coronavirus variants could evade the antibodies and could potentially be infectious for somebody who had already been infected with a well-known variant of Covid-19."" Smith said that in one large study of more than 12,000 health care workers at Oxford University Hospitals in the United Kingdom, very few with Covid-19 antibodies became infected a second time during a six-month period. That study, published in the ""Those who developed reinfection had asymptomatic infections,"" Smith said in her email. Smith added that anecdotal evidence from her hospital's experience in managing Covid-infected health care workers suggests that antibodies are likely protective against reinfection. ""To date, approximately 0.5% of health care workers have experienced reinfection events, though we acknowledge have not systematically checked for Covid antibodies as in the Oxford study,"" said Smith, who was not involved in the study. People who have been infected with Covid-19 are likely to be protected against catching it again for at least five months, according to a new study led by Public Health England. The study - which has not yet been peer reviewed - found that past infection was linked to an But researchers warned that the protection was not absolute, meaning some people do catch the virus again, and that it was unclear how long any immunity lasts. It is also possible that those who have a degree of immunity against the virus may still be able to carry the virus in their nose or throat and therefore transmit it to others. Do I need to get the vaccine if I've had Covid-19? Health officials and doctors encourage people who have had Covid-19 to still get vaccinated. Late stage clinical trial data suggested the vaccines are safe and helped protect people with past Covid-19 infections from reinfection. This was regardless of their past case being mild or severe. ""Even if someone had a natural Covid-19, my recommendation is to get vaccinated as soon as vaccine is available to you,"" Smith said. ""It is very clear that the two available vaccines afford a high level of protection as measured in neutralizing antibody titers. This may be particularly important for people who had an asymptomatic or mild infection,"" she said.  ""Having a higher level of antibody titers to begin with will protect you for a longer amount of time."" Smith added that the Pfizer/BioNTech and Moderna vaccines, authorized for emergency use in the United States, appear to provide some protection against the emerging coronavirus variants circulating around the world. ""We are not sure if natural immunity will protect someone from getting infected with the new strains,"" Smith said. A person who is currently sick with Covid-19 should, however, wait to get the vaccine after their symptoms have cleared up and they can come out of isolation. There's no recommended minimum time between infection and vaccination. Also there is no safety data on people who have been given an antibody therapy or convalescent plasma to treat a Covid-19 infection. Since reinfection seems to be uncommon in the 90 days after the initial infection, as a precaution, the CDC recommends the person wait at least 90 days. There's no data that shows a vaccine would protect someone who has been recently exposed. A person isn't fully protected until one or two weeks after they get the second dose of the vaccine. Do I need both doses of the vaccine? The It's currently recommended for people to follow that vaccine schedule until more research is conducted and health officials recommend otherwise. ""The concept of giving just one booster vaccine to those who have had natural infection has been raised as a way to preserve the limited supply of vaccine and make it available to those who never developed Covid infection,"" Smith said. Some emerging evidence in a pre-print paper, ""Logically, people who have had Covid infection are likely to start with a baseline of some detectable neutralizing antibody so you are not starting from scratch like you would be for individuals who never had Covid,"" Smith said. ""However, the amount of neutralizing antibodies decreases over time so this needs to be carefully studied before rolling it out,"" she said. ""We would need data to determine the optimal timing of the booster from natural infection and whether the duration of protection is equivalent to the protection you get from two doses of vaccine."" Smith added that coronavirus variants would also remain a risk. ""We also are unsure about variant strains and how well antibodies developed from natural infection protect someone against a new strain. Vaccines have been tested and afford protection based on limited data,"" Smith said. ""Finally, this approach would require patients to get antibody tested before vaccination and this may not be readily available for everyone."" Could I still be experiencing lingering effects Covid-19? Many survivors of Covid-19 may experience symptoms for weeks or months. ""Patients may experience persistent severe fatigue, headaches, 'brain fog,' mild cognitive impairment/difficulty thinking or concentrating, joint pains, cough, shortness of breath, intermittent fevers, alterations in taste and smell among other symptoms,"" Smith said. ""These lingering symptoms may last up to 12 weeks and many say the symptoms wax and wane or come and go during that time."" Whether you suffer lasting Covid-19 symptoms may depend on the severity of the disease that you have. ""Some people have mild symptoms and they recover quickly and they don't have major problems. One of the side effects that we've seen very often is chronic fatigue,"" Crespo said. ""It seems that with patients with Covid-19, it's one of the common symptoms that can linger for several months,"" he added. ""Also if patients have had significant lung involvement with severe pneumonia, they may have difficulty recovering from that persistent shortness of breath, cough and getting easily tired."" Crespo added that, even if you have lingering effects, it's still important to get the Covid-19 vaccine when it is your turn. ""They should get the vaccine,"" he said. ""I don't see that having lingering effects would have a particular effect on the response to the vaccine.""","If you've had Covid-19, here's what you should know about vaccines, variants and more"
https://edition.cnn.com/2022/02/18/politics/illinois-court-school-mask-mandate-pritzker/index.html,"CNN An Illinois appellate court on Thursday dismissed an effort by Democratic Gov. J.B. Pritzker to keep an The court, however, said the ruling does not apply to local mandates, and the Chicago Public Schools district - which was Earlier this month, the Circuit Court of Sangamon County issued a temporary restraining order against emergency rules issued by the state's public health department and board of education, which, among other things, required masking in schools. The state health department attempted to renew the emergency rules this week, but was overruled by a state legislative oversight committee. In its opinion Thursday, Illinois' 4th district appellate court pointed to the expiration of the emergency rules and declared Pritzker's appeal to be moot. The court also found that the restraining order ""in no way restrains school districts from acting independently from the executive orders or the (Illinois Department of Public Health) in creating provisions addressing COVID-19."" Jordan Abudayyeh, a spokesperson for Pritzker, said the governor was ""disappointed"" in the ruling and that he would appeal to the state Supreme Court. ""In the meantime, the Governor urges everyone to continue following the doctors' advice to wear masks so students can remain safely learning in classrooms, and is encouraged that the court made it clear that school districts can continue to keep their own mitigations in place,"" Abudayyeh said in a statement. The Chicago school system, the nation's third-largest, said it was ""pleased"" that it can continue to implement its safety protocols. And Jesse Sharkey, the president of the Chicago Teachers Union, said ""nothing changes"" in regard to the city's mask mandate. ""The agreement that rank-and-file Union educators fought for, and sacrificed four days of pay for, will continue to protect our school communities,"" Sharkey said. ""Masks will remain in all CPS schools, which research and national polling both show is essential mitigation that the majority of parents and families support."" In January, a States across the country have begun to roll back classroom mask mandates amid plunging case numbers nationwide and increasing pressure from parents. In Virginia, Republican Gov. Glenn Youngkin has",Illinois appellate court rejects Democratic governor's effort to maintain school mask mandate
https://edition.cnn.com/2020/10/14/health/lasting-immunity-covid-19-antibodies-studies/index.html,"CNN Three new reports show coronavirus immunity can last for months - and maybe even longer. The findings suggest that many, if not most, people who recover from coronavirus infections are protected for at least a period of time. They also suggest that coronavirus vaccines may be able to protect people for more than just a few weeks. One study found that people produce antibodies that protect against infection and last for at least five to seven months. ""We have one person that is seven months out. We have a handful of people that are five to seven months out,"" Deepta Bhattacharya, an immunobiologist at the University of Arizona College of Medicine, told CNN. ""We conclude that neutralizing antibodies are stably produced for at least 5-7 months after SARS-CoV-2 infection,"" his team wrote in a report They have been working with county officials to test volunteers in Arizona since April 30, ever since they developed a blood test for coronavirus. Like many researchers, they found antibodies to the coronavirus spiked immediately following infection and then crashed. But that wasn't the end of the story. The B cells that create antibodies mature into what are called plasma cells, Bhattacharya said. ""Generally, you get a ton of short-lived plasma cells,"" he said. ""They make a ton of antibodies."" But these are not antibodies that do much to protect the body from the virus. ""The best cells compete with each other,"" he said. ""Only those go on to become long-lived cells. Those form later in the response."" The team has tested close to 30,000 people and has looked at some who have been tested several times. ""I think it's good news,"" Bhattacharya said. The novel coronavirus has only been around for less than a year, so it will take time to know just how long immunity lasts. ""That said, we know that people who were infected with the first SARS coronavirus, which is the most similar virus to SARS-CoV-2, are still seeing immunity 17 years after infection. If SARS-CoV-2 is anything like the first one, we expect antibodies to last at least two years, and it would be unlikely for anything much shorter,"" he said. The severe acute respiratory syndrome virus infected close to 8,000 people and killed about 800 before it was stopped in 2004. People who were sicker with Covid-19 had a stronger immune response, Bhattacharya said. ""The people sampled from the ICU had higher levels of antibodies than people who had milder disease."" He doesn't yet know what that will mean for long-term immunity. Plus, the researchers have not checked to see if people were exposed to the virus a second time and were able to resist becoming infected again. And the studies do not support the idea that the US or any other country could reach herd immunity soon through natural infection. The World Health Organization estimates only 10% of the population has been infected with Covid-19. That leaves a long way to go to herd immunity. However, two other studies support the idea of long-lasting immunity. Researchers at Massachusetts General Hospital tested 343 coronavirus patients, most of them severely ill in hospital. They had elevated levels of certain antibodies called IgG antibodies for up to four months, they reported ""We showed that key antibody responses to Covid-19 do persist,"" infectious disease specialist Dr. Richelle Charles of Massachusetts General Hospital said in a statement. Two other antibody types - IgM and IgA - first spiked and then crashed in these patients. ""We can say now that if a patient has IgA and IgM responses, they were likely infected with the virus within the last two months,"" Charles said. ""Knowing how long antibody responses last is essential before we can use antibody testing to track the spread of COVID-19 and identify 'hot spots' of the disease,"" said Dr. Jason Harris, a pediatric infectious disease specialist who worked on the study. A Canadian team used saliva tests and had similar findings. Their patients had IgG antibodies that lasted up to 115 days after they first developed symptoms. ""This study confirms that serum and saliva IgG antibodies to SARS-CoV-2 are maintained in the majority of COVID-19 patients for at least 3 months post symptom onset,"" they ""This study suggests that if a vaccine is properly designed, it has the potential to induce a durable antibody response that can help protect the vaccinated person against the virus that causes COVID-19,"" Jennifer Gommerman, professor of immunology at the University of Toronto, said in a statement. ""Our study suggests saliva may serve as an alternative for antibody testing. While saliva is not as sensitive as serum, it is easy to collect,"" Gommerman added.",New reports show coronavirus immunity can last for months
https://edition.cnn.com/2021/11/19/health/boosters-questions-wellness/index.html,"CNN The question of who can or should get booster doses of coronavirus vaccines is much simpler now. The US Centers for Disease Control and Prevention and the US Food and Drug Administration have okayed boosters for every adult who got Moderna's or Pfizer/BioNTech's Covid-19 vaccine six months ago or longer. The agencies had already said everyone who got Johnson & Johnson's Janssen vaccine two months ago or more should get a booster. Friday's decision means everyone 18 and older who is fully vaccinated should consider getting another dose of vaccine. Previous guidance was more complicated and CDC vaccine advisers expressed relief at the idea that the advice would be more streamlined. ""The current guidelines, so well intentioned and thoughtful, generate an obstacle to uptake of boosters. In pursuit of precision, they create confusion,"" Dr. Nirav Shah, president of the Association of State and Territorial Health Officials (ASTHO) and director of Maine's Center for Disease Control and Prevention, told Friday's meeting of CDC vaccine advisers before they voted to recommend broader guidelines. ""Our concern is that eligible individuals are not receiving boosters right now because of this confusion."" SO WHO'S ELIGIBLE FOR BOOSTERS NOW? Anyone who's at least 18 and was fully vaccinated at least six months ago. For those who got Pfizer's or Moderna's vaccine, that means two doses. The CDC and FDA had already recommended that anyone who got Johnson & Johnson's Janssen one-shot vaccine two months ago or longer should get a booster dose. In most cases, people should be able to get a free booster vaccine by showing a CDC vaccination card. WHICH VACCINE SHOULD PEOPLE GET? The authorization to mix and match vaccines still applies, so it doesn't matter. People who got two doses of Pfizer vaccine may either get a third dose of the Pfizer/BioNTech vaccine, or they may opt for a Moderna booster, which is a half-sized dose of the regular Moderna dose, or they can get a Johnson & Johnson booster. The same goes for all the vaccines. Plus, people who got a vaccine that has not been authorized in the US - for example, an AstraZeneca vaccine in Europe or the Caribbean--may get a booster dose of Pfizer's vaccine in the US. Studies show that any of the three vaccines, given as boosters, bump people's immunity back up to levels provided after the second dose. For the J&J vaccine, a booster makes immunity stronger than it was after the first dose. Data presented to CDC's vaccine advisers Friday showed booster shots of either Moderna's or Pfizer's vaccine were safe, caused no worrying side-effects, and revved up people's immune responses regardless of age. One consistent pattern: Moderna's booster caused more immediate reactions such as sore arms, fatigue and headaches. Even at the half-sized booster dose, Moderna's product delivers more vaccine than Pfizer's full-sized dose does - 50 micrograms versus 30 micrograms - and doctors say it's possible that accounts for the difference. But there were no concerning safety reports from either, according to CDC vaccine safety specialists. HOW LONG UNTIL THE BOOSTER PROTECTS ME? As with the second dose of vaccine, doctors say it takes two weeks for immunity to peak. So the CDC is recommending that people get their boosters as soon as possible. People who have not received boosters yet won't be able to get one in time to achieve peak renewed immunity before Thanksgiving, but other holidays are coming and the prospect of winter travel has officials worried. WHAT ABOUT TEENS AND CHILDREN? The biggest risks from waning immunity are to older adults - especially those 65 and older. That's why the FDA and CDC acted first for that age group, as well as for people otherwise at risk of severe disease, such as those with medical conditions, even if they are younger. The companies that make the vaccines have not reported any evidence that people 18 and under who got vaccinated are suffering from waning immunity or breakthrough infections yet. These younger age groups are less at risk of severe disease overall, and there's less of a concern about the danger to them from breakthrough infections. Pfizer's vaccine was authorized for children as young as 12 in May, which would put some children that age at the six-month mark. But the CDC and FDA are far more concerned about getting boosters to adults first - and, most important, getting the first shots into the millions of adults and children who are authorized to be vaccinated but who haven't been yet. DOES THIS CHANGE THE DEFINITION OF WHO'S FULLY VACCINATED? Not in the United States. The CDC defines a fully vaccinated person as someone two weeks after having received two doses of the Pfizer/BioNTech vaccine at least three weeks apart, two doses of Moderna's vaccine four weeks apart or a single dose of the Johnson & Johnson vaccine. That hasn't changed. At least two governors - New Mexico's Michelle Lujan Grisham and Connecticut's Ned Lamont, both Democrats, have said they don't consider people fully vaccinated unless they've had a booster, but so far those are opinions, not policies. IF I GET A BOOSTER, AM I DONE FOREVER? It's too soon to say. It's possible that as with vaccines like the MMR (measles, mumps and rubella) vaccine, once the initial few doses are out of the way, people can count on being immune for life. Doctors hope that boosting six months after the initial dose will provide much longer-lasting immunity than giving two quick doses a few weeks apart - even as they agree that was 100% the right approach for a new vaccine being used at the start of a pandemic. It's also too soon to know whether immunity might wane after months or years. And it's too soon to know if a new variant might emerge and spread that evades the protection offered by a vaccine and, as with flu vaccines every year, the formula may have to be tweaked protect against the changed virus.",The booster question is now much simpler than before
https://edition.cnn.com/2022/01/21/health/cdc-omicron-booster-studies/index.html,"CNN Three large new studies from the US Centers for Disease Control and Prevention highlight the importance of getting a booster shot to provide the best protection against the Omicron coronavirus variant. This is the first real-life data to examine the effect of boosters against Omicron, which now accounts for more than 99% of coronavirus cases in the United States. The studies, released Friday, raise the question of whether people with just two vaccine doses should still be considered fully vaccinated. ""I think we have to redefine fully vaccinated as three doses,"" said Dr. William Schaffner, a longtime CDC vaccine adviser who was not involved with the studies. The studies have an enormous scope, involving millions of cases, hundreds of thousands of visits to emergency departments and urgent care centers, and tens of thousands of hospitalizations among adults. Getting boosted was 90% effective at preventing hospitalizations during a period in December and January when Omicron was the dominant variant, according to a CDC study that looked at nearly 88,000 hospitalizations across 10 states. In comparison, getting two shots was 57% effective when it had been at least six months past the second shot Getting boosted was 82% effective at preventing visits to emergency rooms and urgent care centers, according to the study, which looked at more than 200,000 visits in 10 states. In comparison, getting two shots was only 38% effective at preventing those visits when it had been at least six months past the second shot. ""I think it's the third dose that really gives you the solid, the very best protection,"" Schaffner said. That A third study, published in the All three studies found that unvaccinated people faced the highest risks of becoming sick with Covid-19. The CDC currently says a person is considered fully vaccinated after they've received their primary Covid-19 vaccines - two weeks after receiving their second dose of an mRNA vaccine, or two weeks after their first dose of the Johnson & Johnson vaccine. Booster doses are recommended for everyone age 12 and older five months after their primary vaccination series. Less than half of those eligible to receive booster shots have gotten one, and only about a quarter of the total US population is fully vaccinated and boosted, according to CDC data. Nearly 20% of the US population eligible to be vaccinated - those age 5 and older - has not received any dose of Covid-19 vaccine.","Boosters provide the best protection against Omicron variant, CDC studies show, raising new questions about what it means to be fully vaccinated"
https://edition.cnn.com/2021/12/20/health/moderna-booster-omicron-bn/index.html,"CNN Biotechnology company Currently, Moderna's booster is administered as a 50-microgram dose. The company announcement noted that this dose increased antibody levels 37-fold, compared with the levels seen when a fully vaccinated person does not receive a booster, and a 100-microgram dose increased antibody levels 83-fold. It remains unclear what these increases mean as far as how well the booster doses clinically work against Omicron. But in the company's statement, CEO Stephane Bancel called the data reassuring. ""The dramatic increase in COVID-19 cases from the Omicron variant is concerning to all. However, these data showing that the currently authorized Moderna COVID-19 booster can boost neutralizing antibody levels 37-fold higher than pre-boost levels are reassuring,"" Bancel said. ""To respond to this highly transmissible variant, Moderna will continue to rapidly advance an Omicron-specific booster candidate into clinical testing in case it becomes necessary in the future. We will also continue to generate and share data across our booster strategies with public health authorities to help them make evidence-based decisions on the best vaccination strategies against SARS-CoV-2."" SARS-CoV-2 is the name of the coronavirus that causes Covid-19. It's now up to US public health authorities to consider whether Moderna's coronavirus vaccine booster should be given at a larger dose, Dr. Stephen Hoge, president of the company, said Monday. ""The decision of whether to deploy 100 micrograms or a higher dose is really one for public health agencies at this point. We are just providing the data, and obviously we'll share it with everybody so that they can make that determination,"" Hoge said during a company conference call. Moderna spokesperson Colleen Hussey confirmed to CNN in an emailed statement Monday that the company is ""sharing the data with regulators as they begin to assess if any changes to the authorized boosters need to be made."" Moderna's current coronavirus vaccine booster is authorized for emergency use for people 18 and older in the United States and given as a half-dose at 50 micrograms, and it's authorized at the 100-microgram dose for people who are severely immunocompromised, the statement noted. According to the Separately, ""we're going to continue to advance an Omicron-specific booster into clinical trials in early 2022,"" Hoge said Monday. Covid-19 booster shots can help improve protection against the Omicron coronavirus variant, and there is no need for a variant-specific booster dose at this time, Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, ""A number of studies have been done throughout the country and the world to take a look at how we might prepare in the context of vaccinations,"" Fauci said. ""The message remains clear: If you are unvaccinated, get vaccinated,"" added Fauci, the chief medical adviser to President Biden. ""And particularly in the arena of Omicron, if you are fully vaccinated, get your booster shot.""","Moderna booster shot increases antibody levels against Omicron, company says"
https://edition.cnn.com/2021/11/20/opinions/kyle-rittenhouse-acquittal-future-in-america-van-jones/index.html,"CNN Verdicts in criminal courts should make communities safer and our streets less dangerous. But the Are we moving toward a nation that condones White vigilante violence? It is unavoidable that many on the far right will see it that way. It sends the signal to others that they are free to launch armed attacks to impose their version of the law - and then claim self-defense. The likely impact of this verdict will be to turn the American political landscape into even more of a ""wild, wild west"" scenario. Perhaps worse - this outcome potentially validates a dangerous, I agreed with the prosecutors: no citizen should deliberately catapult himself into harm's way, kill people to get out of the danger they themselves created and then claim self-defense. That said: honest people can disagree about whether Rittenhouse's self-defense claim was reasonable, based on the evidence. But nobody can argue that Rittenhouse was entirely blameless in this situation. For example, This decision sends signals to Black people as well. One, that there are two Americas. And two, that the system seems to be rigged against us. It is hard to avoid the racial implications here. White men in the United States seem uniquely free to ""take the law into their own hands"" - and to use unspeakable levels of violence to impose whatever vision of ""law and order"" they have concocted in their own minds. Some seem to have granted themselves the authority to ""break the law in order to enforce it."" This same mentality apparently It was behind the fervor at the And it crescendoed infamously on January 6 - when a frenzied mob of But what if armed Black men decided to ""take the law into our own hands"" - and started storming buildings and killing civilians in the name of our vision of justice? It's inconceivable. US society allows only White men on the right to behave this way. For me personally, Friday's verdict really stings. That's because I have seen so many young Black men sentenced to decades behind bars - young men who haven't killed anybody. I have seen Black youth No Black person could show up anywhere in the United States armed with an AR-15 and shoot down three people - and then get acquitted and hailed as a national hero. So the jury's decision to free this young man is an especially bitter pill to swallow. Decisions made in a court of law can be used to constrain social violence - or validate, license and accelerate it. A single verdict in a local courtroom can This verdict is a seed. It will bear fruit in the form of a grimmer, bloodier American political landscape. Unless something changes, the door is open for many more young White men to walk out of courtrooms, with blood on their hands and smiles on their faces.",Is this the dawn of a vigilante era?
https://edition.cnn.com/2018/10/23/business/dyson-electric-cars-singapore/index.html,"CNN Dyson has announced plans to build electric cars at a new factory in Singapore that will be operational by 2020. The British maker of vacuums and hand dryers said Tuesday that it had selected the city because of its manufacturing expertise, skilled workforce and proximity to high-growth markets in Asia. Construction work will begin in December. ""Singapore has a comparatively high cost base, but also great technology expertise and focus,"" CEO Jim Rowan said in a statement. ""It is therefore the right place to make high quality technology loaded machines, and the right place to make our electric vehicle."" Founder James Dyson announced last year that the company was The inventor and entrepreneur said then that he planned to invest PS2 billion ($2.6 billion) to produce an electric vehicle by 2021. Some 400 workers, including engineers and designers, are now at work on the project at a Dyson already employs 1,100 people in Singapore, where it manufactures motors. The company also has production facilities in Malaysia. By building its cars outside the United Kingdom, Dyson will skirt any Automakers with existing plants in the country have warned that customs checks resulting from Brexit could hold up parts shipments and force them to close factories. ""Singapore has only a small automotive industry, but its location in the middle of Asian trade routes makes it very attractive in terms of supply chains,"" said Ana Nicholls, an analyst at the Economist Intelligence Unit. Dyson has so far released very few details about the electric vehicle it hopes to develop. If the firm's other products are any guide, it's likely to be innovative and carry a premium price tag -- Dyson vacuums sell for up to PS500 in the United Kingdom, and $700 in the United States, and the company once brought a $400 hairdryer to market.",Dyson will build its electric cars in Singapore
https://edition.cnn.com/2021/11/09/health/pfizer-covid-vaccine-fda-booster-authorization-adults/index.html,"CNN Pfizer and BioNTech said on Tuesday they're seeking emergency use authorization from the US Food and Drug Administration for a Covid-19 vaccine booster for all individuals age 18 and older. The companies are seeking an amendment to the existing EUA for booster doses for some adults. The companies said the submission is based on results of a Phase 3 trial involving more than 10,000 participants; it found boosters were safe and had an efficacy of 95% against symptomatic Covid-19 compared with the two-dose vaccine schedule in the period when the highly transmissible Delta was the dominant strain. Pfizer released the booster efficacy data last month; it has not yet been peer-reviewed or published. Authorization would bring the country one step closer to President Joe Biden's mid-August prediction that boosters would be available for all adults in the United States. When Pfizer initially sought the FDA's OK for booster doses, it applied for full approval of boosters for everyone age 16 and older. Instead, the FDA authorized boosters for a more limited group of adults once they were far enough past their initial vaccine doses. Since then, eligibility has expanded to include the majority of adults, including people who received other types of vaccines. People who got the Pfizer/BioNTech or Moderna Covid-19 vaccines six months ago or longer may get a booster if they are 65 or older; at risk of severe Covid-19 from a breakthrough infection because of a medical condition such as diabetes, kidney disease or pregnancy; or at risk because of living conditions or work. Anyone who got the Johnson & Johnson shot two months ago or longer is eligible two months after getting their first shot. The J&J vaccine is only authorized for people age 18 and older. The FDA and CDC also signed off on mixing and matching boosters. The new request from Pfizer and BioNTech comes as federal health officials have made clear their concern about waning immunity as the nation heads into the winter months. The Pfizer/BioNTech vaccine is already authorized for use in people from ages 5 to 15, and approved for people age 16 and older.",Pfizer and BioNTech seek FDA authorization for Covid-19 vaccine booster for all adults
